00000011011000000010110100011001 01001001101111111011101100001000 10011011011010101101010011011100 00111101111000100011100111000111 11100001110111101111111110000000 01100101001111000000000011101100 10100111000101111110000110011001 01010100011111101001010000000100 10111101111000011100000001001001 00001011110000111011100011111111 11101111110001101000010010011110 01000111011100010111111110101100 00101000010000000110010011110001 00001110011101010010101111110010 11110101110101110110000011100100 01010100000010110001000111100111 01000000111110000101110001100001 10000111101011110011000010000010 11101010111100101001011101100000 01000101001110010001010010010000 11110011100100010010000011001010 10010001101011100111010110011001 00100000111101011011100001110001 10001001000111101010110101110010 01110111100111101100010011101110 01001011010000000000100010000000 00100000111111001100100010110110 11110011010111001100010000110001 01101111110110111101000100001011 10101001011001111111111001010011 01011001111101111010100111110110 10100010100000100110100000101000 01011110110100
01011000111010111100111100010010 11001101100001011010001001100110 01001000000000010111101101111011 01010100011100111100000101111000 10101001101000101000111101010000 01110010000111000011000101010011 11010111110011101011010001011001 01010011111110110111000001010000 01000111001101101100011010100010 11000011001100011010101101000000 00001011110011000000011001111010 01010011001001001010100100000111 11110010001110111010011110100101 10011101110010010010111001000110 10110011011111001011010100010100 10111110010001101100011101000000 01111010011001111100010110100100 10110101110110111111111111100011 01101011001000001110110001000111 10000100110110001010000011011010 10100000001100100111001001110101 01111010011010111110100010000110 00010100001111001011100100000001 00101001000100101001101110010000 01000101110100101011110101000010 01001011101011100101100111010001 10101010110111110000101101011010 01010000001010101111001000100011 00001100101110110011110011101111 01011111101010011000011010011011 01000000110011111110001000011111 11000001011101101000100010010001 01010000011010
00110011100010100101010000100011 00001100011100101001010100111011 10110100101101111101001101000110 01010110111110110110111110001001 01011001100100101111100010000101 01101010010101111010100111101110 01101000011101110001000010000111 11101101100000011110110110111001 10000111100000111110011101101000 01101010111110000101111000011001 01010100011101101110111010001101 11010000111000100010100110111000 10010000010100010000110010110000 01100000010001001001010111101000 00111011001010011101011110001010 01000011101010110001010011100101 00111110100100000000100110111000 10000100000011110110111100101010 11001001100100110011110001110010 00110011111111110101001100010110 01010010101000110000011111010000 11110110111010100001011000111011 11000100111110001010001001011100 00000101010010000010011100100100 11000111101101111000001001010010 10110101100100011010110011101000 01111111111111100110001100111111 01110110100000010011111011111100 11000010101000000010111101010111 00011010001010101111100000010011 00000111011101000110001101101000 00100000011011100000101110110101 01011010011011
10100001010010100001011010010001 10000000110000011100001110000111 00101011001011111101100111000011 10001011101111010001110111000000 11001101010100111011100110000000 00101100100001111001111000100010 00100111001111111110011100101010 11100011011001110110001100100000 10110101000001111001001000110010 01101000101100100101111001110100 00100001110001110101000011100110 11100101100011100001000000010111 10100100011111001000111001011110 01000110101111001101100100011111 10100110101100001110000110110010 10110111111000001000010011010000 10010110111001101011000001001001 01100000110001001010010001111011 10001001101101111010001000010101 11000011110110101111101111111101 00111110110000110000111110011101 00000101010001110101101111111100 10100010001000000101101011110101 01110001101101100111000101110011 01011100011101011101011111010001 10001110101001101110000011111000 10010000000000101011100110001110 11000100111101010001111101101110 11111000000110101100011010001011 11001000010000111110000101000101 00000111110111010010001110000111 11011000010010011010100001101101 01010101000000
10110100011000000101000011011111 00111000101001110100001010110000 11100101101100010000101001111110 11001100100010001111100100001110 10101100001000001010000101001010 00101011111000000101100111101001 10011110011011110000111111111101 11111011001111111100101001010010 10111011001101100111101100000110 00100011000000110100010000011000 01011101110110110111110101101000 11000111011100010000100110100111 01000101011100000110010010111001 11111011001000110111101100011011 11001100110100010110110110010000 00111001100010101100000101010100 01110101111000001010110101100101 11011001111000010101001010010001 11001011001010100110001110111011 10001010001011111010100110000110 01010100000100100100100011101111 11111101110011111111011001100100 00110010000110001000111001000110 00100000011000001110000110010010 11000000010010100001011100101010 11011100010101011010111101001011 00001010111010001100011000011110 00010001111101001111010111100111 01101001010010111110101100111100 11100011011101011010111101010000 10100100000101111111011101001011 11011010111011100000111111111010 01011101000001
11010001001001101010010101001000 01000010001101010000101001010010 10101000011110010111111101101010 11000010101011011011001100010110 11101101010001100110101101001101 11001000010011000100101011001101 11101100111010111110000101001100 00110011101111000001010101111010 10101111110001111000001000011101 00101011010100011111110101100011 00010110101100011101010010101010 01110001111100001100111001010111 10000000100101101111000001000100 11010001010100011100100010010010 00101110001001100000011000011001 01101000000010011011001000011000 10000101110100001011000111010010 00001111011100010110101000010001 10000001101101000111100011111000 11001000010001100111011011001111 11011001111100101111110101100000 01101011101010110010111100010000 00001011101100110010101100100001 11101101000111000110101011111000 00101101011010001000010001001100 11111101001110001011000101001111 10000111001100110111100110011000 00010011111011000001100011100100 01111011011100111011001010111011 00110111001010010101100100001011 01110110000011001011010101001010 00011001111001010110011111111000 01011101110111
00111110001101011001101100101111 00011001111111111110010111100101 10011010010100110101011110111111 01101100100010110110010011100111 01111101000101100010000101010001 10000001100001111110000101111011 00001101001001100110010110111100 11001111010001110001110001101010 11010011101000110101110000100000 00111100000000000111101100100000 11101101010100110001101011011001 10001100011100101001110110111001 01010100011101101101011000111011 01111100010110110111111001010000 10000001100000011000101010001000 11010111001111101001110001101101 01101100000110101100100010110000 10000000110011011010100101110100 01111001110011000001011011110001 10000100110010100101011101101001 11011110001100000011111010011100 11011111011111011101111011101100 00010001000001110000111101010010 10111101100001101110001111110100 01101001101110101001001000010111 10011001000111101010011110100000 11011010011100110101111011100000 10010011110001111110000001001000 00110100000000001010111111101010 00110000011110011111111010000001 01111111101110010011101101100101 01101001110100101111101001010011 01010010000100
00010010110011110010011010110110 00111100110100000000011000011100 00010111110011010001110100000111 00101011111101000010101101111111 01010110011111010011111010100111 10100001001101111000000011101110 11100110111110000111001100010110 10101100000100101001001110111010 10111001010001100101011011101011 01110110010010001110101110100101 11011000000101010001001010010001 00110010010110011110000011101010 01100101110110100011101000001110 01011101011101010110100000001101 01001011011011001111101000000111 01011100100101011000111111100001 00001100100001100011100000001000 00110000110101001000111011110101 10010111100110000010110100101010 01110000100111111111011111110110 00010100001110110100110001110111 11101101000000011010100101001110 10001000000000110110110010101101 11111111110111101100000110101010 00001111010011101100110110111100 00110011110001111101001110101000 10011111000111001101100110101001 11000100111001000110100001001101 01011000010010011011010100001011 11101011001110111111111001110011 00111010001010011001100011110111 01010101010011111111001011111010 01010100001101
11000010101110010111101111011111 00100011110110011010111111101011 01110010001111100101101001000011 00110100110111100100111110010110 01010000100100010100100011010100 10011110001110111011000100011100 11010100100000000011111110101000 11101010101000000101111100101110 01111110010000011010110100010001 00110100101001010111000001010110 11011011010011011101111000100101 01101011101011011000111001101111 11110010011000010011001001000000 00111001000101101011111011011001 01011011010011101101001110100011 00000100111011100101001110100000 00000000101101010010000000000010 01000010111000000011100011110000 10101001011011000110111100100000 11011110111011011100000100011111 10000001101001010110000011001100 00100100110111101001000010111110 11001111001010110010001110001000 01010100011000010011100001000110 01110110010111011111011111100111 10100111010100000110111110110001 01001100010001101000111101111001 00111010100101111000111101010110 10011111100000110011010110010111 00011111011010110101110001100000 10101011111100100011110010110110 00000000010111111111111001011100 01010000110111
11001110110111001110101000000101 00110100111100110101010010111111 00001000110011110010010001011110 00011000100111100100000001011111 01010011111101001010010011001100 10101110101000110011101000111100 00101010011111111000100010011110 01010001000001100010111000101101 11100101100000111111001110101111 00110001110111101110101101100110 01100111011011111001000010000110 11000010100010001100001111100000 10011010001010111100011001010000 10010011100101101001010010100110 00000001100000001100101000010101 00101011011111110010010111011110 11100100100000010001110010110011 11101110010010101000010101011100 00110011000011110000001011000010 11111101100010110101100000111100 00000010001010111010011011111001 01001100000001000110001000110110 10001010101110000010111001111110 10100111000010000100011110011011 01001010010100110001000010111100 11010000100001100100101011100010 11100010001000011011011011101011 11011101011100101010101100101001 01001010110010001000100010110111 01010010111000010101010011111101 00111110001100000011110000110000 10010110000100000111000011010111 01010000101100
10011110111100000110000110101111 10111001011011111011010000100001 01001000111001010111111101110111 01000111111110011110101011111011 11111100011101101110000111010000 00001100111111100001111011000011 11000100000011001110001011010010 11000110001010010101101111100111 11100100011111111100111101101001 10100110001001111100011010010111 01111001110000000010010001100110 01100001010011011000100010011011 11110000001011010011110011110001 00110001010100111000001011111000 10110100010111011001111111001011 10101110111110101000100000101011 10000101001110011111011001100010 11010100100111000000100101001011 00111101010110010000101111101000 10110011010101010100100011011010 00110110010101000111000110011000 01110110110111011011111100001101 00011100011011100000011110111001 10011111010000010110011100111100 10101011001011101001110100001010 00100111010100011010111100101011 11100110010111111100011110001000 11110000111100101000101000001011 01100101111110100101100011010110 11000000111110110011111001010100 01010011000111011100111100101010 11000001110110011111111010001100 01010010001111
11111000011001010110010010000000 11011011111010010101001010100001 00111111010111101110111001010011 00100110010000010111001100000011 11110101101111111110110000001100 00010110000110000010111001010001 10101100011101011100010001100011 00000100011101001011000100011011 00000001100000001111011110101010 10000111011001010000110100011110 11011100101100010111001000110101 00111110101110011101110011001000 10011100100101110111001010011000 01110101111101111110110111010111 10111000110100110010011000011110 00001011011101001100000101001000 00000101101010110100001000011011 00101011111101101101110010010011 10000101100011100001110010111111 01000101110000010111011101000100 11100000000100010110110001000000 11101100111100111011101101001011 10010111001100101000111111100011 01010010010111101000100111011101 01000100100011000001000000010001 01001110101100100101000101111011 11100010011100000111110001101001 10111000011000011101011011001110 10100111111001010011111111101111 10010100111110000110001000111011 00110001100101101110010100101000 00011100011101010001100000000110 01010010110100
01000100010011100100000001110101 10100011110101000000110000010111 11011010001101001110101010010100 00011001100010111000110001100001 11100110010111000101101111000101 00001010110101110111111001100111 00011001011000000101001001110011 01000000011010010010100110110011 01111111010011100111100110001100 10000110101111001001011000101000 00110001010000101111010100110101 11010100100011111111011111100000 10110110100101110010010000110001 01101101001111111100011111000011 10100010100100001101101000110111 00100100010101110101100001110000 01110000101100101000101010111111 11011001101010110001001110110101 10000001111000011010000011000110 00101001100011001010010100101010 00111111101000010100100111010011 11010011100100110000000110001100 10110101100110010001111111011010 00010011110110011000110111010001 10011001111010010100110110111110 01110011010011000111110100000110 01000000010011010110001100111111 01110011011011011110111000111100 11110110010010011101001110001011 00100000010110100000010101011010 10111110111000100100111000010100 10101111111110111001000010110111 01010110110100
10011111111100000111101010011000 01010110100100110011111110011000 10101100001101010000101011000110 10101110111101001110110100001000 10110101111100100100000100111001 00101101101100011101011110100000 00110101111001100010100000101110 00011111001000111001011011010111 10001110101101001101111111101110 11000100101101000101010001101011 11000010110101110001011100111011 01011111010111101010100001101110 11000000001010010100011010010111 01010100010110010101011100100011 10101110001011010100001101001011 11011010101100100100111010010101 11111010110000001111010101100011 01011110000001011100110010001111 10101100101111110100001100101111 10010111000111011111001010010110 00111010010010000011111100101011 10001110010011010000000100011111 00111001011110010000110000001000 00101001101100001100111100100100 00000101111011110000100111110100 11000000101010010101010101100001 01011100000101001001001001101101 00001010100100001000111000111110 10101000111100011100110100010011 10001101110100100001011100000100 10111101011111011111000101101000 11011100010010100111111111010111 01011001011001
11001110101111000001000111101100 10000000011100001100001101111000 10101100100000111110101111101101 00111101100001100001111111100000 00100111101100011100001011101010 10011111110010011101111110001101 11001001100100001011100100101110 00100000100010100001000010110001 11011010000001101111001100110011 01001001110011111111001100010010 00000010100111011101101110011111 11001111001100011001010001011010 11100010100011101001101001100100 10101100110101101000011001010011 10100110110001011111000100010011 00111100101010001101110100101100 01010000111101001001000101000110 11011001111100001110101101001100 01001111001011001000000101010111 01111011010110100110001000111110 10001111101011011101111111000110 00001000000111111001010011011010 01101110001000110010010100100101 10110110010000100000000100011101 00001100101100110100100010110010 00001010010100100000101010110101 00000011001011110110010100011100 10110000001000011010000010111010 10111100000111010000110001010011 11111111000111111000110010101100 10001110111001110000110000101001 01011110011110001011000000011110 01001010110001
